,QuarLang,AlterV10Sort,SexLang,Ziv2Lang,AnzBestWir
1999,Schwamendingen-Mitte,6,Female,Widowed,29
2000,Schwamendingen-Mitte,7,Male,Divorced,98
2001,Schwamendingen-Mitte,7,Male,In registered partnership,5
2002,Schwamendingen-Mitte,7,Male,Single,91
2003,Schwamendingen-Mitte,7,Male,Married,266
2004,Schwamendingen-Mitte,7,Male,Widowed,10
2005,Schwamendingen-Mitte,7,Female,Divorced,189
2006,Schwamendingen-Mitte,7,Female,Single,77
2007,Schwamendingen-Mitte,7,Female,Married,244
2008,Schwamendingen-Mitte,7,Female,Widowed,53
2009,Schwamendingen-Mitte,8,Male,Dissolved partnership,1
2010,Schwamendingen-Mitte,8,Male,Divorced,58
2011,Schwamendingen-Mitte,8,Male,In registered partnership,2
2012,Schwamendingen-Mitte,8,Male,Single,54
2013,Schwamendingen-Mitte,8,Male,Married,165
2014,Schwamendingen-Mitte,8,Male,Widowed,22
2015,Schwamendingen-Mitte,8,Female,Divorced,117
2016,Schwamendingen-Mitte,8,Female,Single,67
2017,Schwamendingen-Mitte,8,Female,Married,118
2018,Schwamendingen-Mitte,8,Female,Widowed,67
2019,Schwamendingen-Mitte,9,Male,Divorced,22
2020,Schwamendingen-Mitte,9,Male,Single,12
2021,Schwamendingen-Mitte,9,Male,Married,85
2022,Schwamendingen-Mitte,9,Male,Widowed,45
2023,Schwamendingen-Mitte,9,Female,Divorced,51
2024,Schwamendingen-Mitte,9,Female,Single,29
2025,Schwamendingen-Mitte,9,Female,Married,74
2026,Schwamendingen-Mitte,9,Female,Widowed,120
2027,Schwamendingen-Mitte,10,Male,Married,14
2028,Schwamendingen-Mitte,10,Male,Widowed,13
2029,Schwamendingen-Mitte,10,Female,Divorced,17
2030,Schwamendingen-Mitte,10,Female,Single,9
2031,Schwamendingen-Mitte,10,Female,Married,3
2032,Schwamendingen-Mitte,10,Female,Widowed,77
2033,Schwamendingen-Mitte,11,Male,Widowed,1
2034,Schwamendingen-Mitte,11,Female,Widowed,2
2035,Seebach,1,Male,Single,1459
2036,Seebach,1,Female,Single,1312
2037,Seebach,2,Male,Single,1095
2038,Seebach,2,Female,Single,1030
2039,Seebach,3,Male,Divorced,8
2040,Seebach,3,Male,In registered partnership,5
2041,Seebach,3,Male,Single,2357
2042,Seebach,3,Male,Unknown,2
2043,Seebach,3,Male,Married,149
2044,Seebach,3,Female,Divorced,14
2045,Seebach,3,Female,In registered partnership,2
2046,Seebach,3,Female,Single,1971
2047,Seebach,3,Female,Unknown,4
2048,Seebach,3,Female,Married,295
2049,Seebach,4,Male,Dissolved partnership,3
2050,Seebach,4,Male,Divorced,85
2051,Seebach,4,Male,In registered partnership,24
2052,Seebach,4,Male,Single,1669
2053,Seebach,4,Male,Married,1115
2054,Seebach,4,Female,Divorced,131
2055,Seebach,4,Female,In registered partnership,4
2056,Seebach,4,Female,Single,1109
2057,Seebach,4,Female,Unknown,1
2058,Seebach,4,Female,Married,1291
2059,Seebach,4,Female,Widowed,5
2060,Seebach,5,Male,Dissolved partnership,4
2061,Seebach,5,Male,Divorced,211
2062,Seebach,5,Male,In registered partnership,15
2063,Seebach,5,Male,Single,705
2064,Seebach,5,Male,Unknown,1
2065,Seebach,5,Male,Married,1285
2066,Seebach,5,Male,Widowed,2
2067,Seebach,5,Female,Dissolved partnership,1
2068,Seebach,5,Female,Divorced,265
2069,Seebach,5,Female,In registered partnership,2
2070,Seebach,5,Female,Single,432
2071,Seebach,5,Female,Married,1150
2072,Seebach,5,Female,Widowed,16
2073,Seebach,6,Male,Dissolved partnership,6
2074,Seebach,6,Male,Divorced,276
2075,Seebach,6,Male,In registered partnership,30
2076,Seebach,6,Male,Single,381
2077,Seebach,6,Male,Married,988
2078,Seebach,6,Male,Widowed,14
2079,Seebach,6,Female,Divorced,341
2080,Seebach,6,Female,In registered partnership,7
2081,Seebach,6,Female,Single,233
2082,Seebach,6,Female,Married,779
2083,Seebach,6,Female,Widowed,50
2084,Seebach,7,Male,Divorced,212
2085,Seebach,7,Male,In registered partnership,5
2086,Seebach,7,Male,Single,167
2087,Seebach,7,Male,Unknown,1
2088,Seebach,7,Male,Married,653
2089,Seebach,7,Male,Widowed,19
2090,Seebach,7,Female,Dissolved partnership,1
2091,Seebach,7,Female,Divorced,295
2092,Seebach,7,Female,In registered partnership,2
2093,Seebach,7,Female,Single,136
2094,Seebach,7,Female,Married,522
2095,Seebach,7,Female,Widowed,99
2096,Seebach,8,Male,Dissolved partnership,1
2097,Seebach,8,Male,Divorced,125
2098,Seebach,8,Male,In registered partnership,2
2099,Seebach,8,Male,Single,84
2100,Seebach,8,Male,Married,411
2101,Seebach,8,Male,Widowed,47
2102,Seebach,8,Female,Divorced,214
2103,Seebach,8,Female,In registered partnership,1
2104,Seebach,8,Female,Single,110
2105,Seebach,8,Female,Married,334
2106,Seebach,8,Female,Widowed,167
2107,Seebach,9,Male,Divorced,41
2108,Seebach,9,Male,In registered partnership,1
2109,Seebach,9,Male,Single,27
2110,Seebach,9,Male,Married,186
2111,Seebach,9,Male,Widowed,58
2112,Seebach,9,Female,Divorced,95
2113,Seebach,9,Female,Single,53
2114,Seebach,9,Female,Married,141
2115,Seebach,9,Female,Widowed,231
2116,Seebach,10,Male,Divorced,4
2117,Seebach,10,Male,Single,1
2118,Seebach,10,Male,Married,34
2119,Seebach,10,Male,Widowed,18
2120,Seebach,10,Female,Divorced,15
2121,Seebach,10,Female,Single,13
2122,Seebach,10,Female,Married,15
2123,Seebach,10,Female,Widowed,102
2124,Seebach,11,Female,Single,1
2125,Seebach,11,Female,Married,1
2126,Seebach,11,Female,Widowed,1
2127,Seefeld,1,Male,Single,263
2128,Seefeld,1,Female,Single,265
2129,Seefeld,2,Male,Single,150
2130,Seefeld,2,Female,Single,138
2131,Seefeld,3,Male,In registered partnership,1
2132,Seefeld,3,Male,Single,357
2133,Seefeld,3,Male,Married,12
2134,Seefeld,3,Female,Divorced,1
2135,Seefeld,3,Female,Single,390
2136,Seefeld,3,Female,Married,28
2137,Seefeld,4,Male,Divorced,14
2138,Seefeld,4,Male,In registered partnership,3
2139,Seefeld,4,Male,Single,443
2140,Seefeld,4,Male,Married,192
2141,Seefeld,4,Male,Widowed,1
2142,Seefeld,4,Female,Dissolved partnership,1
2143,Seefeld,4,Female,Divorced,40
2144,Seefeld,4,Female,Single,502
2145,Seefeld,4,Female,Married,213
2146,Seefeld,5,Male,Dissolved partnership,2
2147,Seefeld,5,Male,Divorced,35
2148,Seefeld,5,Male,In registered partnership,2
2149,Seefeld,5,Male,Single,234
2150,Seefeld,5,Male,Married,230
2151,Seefeld,5,Male,Widowed,1
2152,Seefeld,5,Female,Divorced,63
2153,Seefeld,5,Female,Single,230
2154,Seefeld,5,Female,Married,218
2155,Seefeld,6,Male,Dissolved partnership,3
2156,Seefeld,6,Male,Divorced,67
2157,Seefeld,6,Male,In registered partnership,6
2158,Seefeld,6,Male,Single,127
2159,Seefeld,6,Male,Married,175
2160,Seefeld,6,Male,Widowed,2
2161,Seefeld,6,Female,Divorced,73
2162,Seefeld,6,Female,In registered partnership,1
2163,Seefeld,6,Female,Single,142
2164,Seefeld,6,Female,Married,140
2165,Seefeld,6,Female,Widowed,11
2166,Seefeld,7,Male,Divorced,48
2167,Seefeld,7,Male,In registered partnership,3
2168,Seefeld,7,Male,Single,71
2169,Seefeld,7,Male,Married,94
2170,Seefeld,7,Male,Widowed,4
2171,Seefeld,7,Female,Divorced,74
2172,Seefeld,7,Female,Single,73
2173,Seefeld,7,Female,Married,92
2174,Seefeld,7,Female,Widowed,16
2175,Seefeld,8,Male,Divorced,29
2176,Seefeld,8,Male,Single,24
2177,Seefeld,8,Male,Married,72
2178,Seefeld,8,Male,Widowed,8
2179,Seefeld,8,Female,Divorced,60
2180,Seefeld,8,Female,Single,46
2181,Seefeld,8,Female,Married,62
2182,Seefeld,8,Female,Widowed,39
2183,Seefeld,9,Male,Divorced,10
2184,Seefeld,9,Male,Single,9
2185,Seefeld,9,Male,Married,30
2186,Seefeld,9,Male,Widowed,13
2187,Seefeld,9,Female,Divorced,36
2188,Seefeld,9,Female,Single,23
2189,Seefeld,9,Female,Married,19
2190,Seefeld,9,Female,Widowed,49
2191,Seefeld,10,Male,Dissolved partnership,1
2192,Seefeld,10,Male,Divorced,2
2193,Seefeld,10,Male,Single,2
2194,Seefeld,10,Male,Married,2
2195,Seefeld,10,Male,Widowed,3
2196,Seefeld,10,Female,Divorced,3
2197,Seefeld,10,Female,Single,4
2198,Seefeld,10,Female,Married,3
2199,Seefeld,10,Female,Widowed,14
2200,Seefeld,11,Female,Single,1
2201,Sihlfeld,1,Male,Single,976
2202,Sihlfeld,1,Female,Single,902
2203,Sihlfeld,2,Male,Single,696
2204,Sihlfeld,2,Male,Married,1
2205,Sihlfeld,2,Female,Single,619
2206,Sihlfeld,2,Female,Married,2
2207,Sihlfeld,3,Male,Divorced,5
2208,Sihlfeld,3,Male,In registered partnership,2
2209,Sihlfeld,3,Male,Single,1561
2210,Sihlfeld,3,Male,Unknown,1
2211,Sihlfeld,3,Male,Married,99
2212,Sihlfeld,3,Female,Dissolved partnership,1
2213,Sihlfeld,3,Female,Divorced,9
2214,Sihlfeld,3,Female,In registered partnership,4
2215,Sihlfeld,3,Female,Single,1754
2216,Sihlfeld,3,Female,Unknown,1
2217,Sihlfeld,3,Female,Married,171
2218,Sihlfeld,4,Male,Dissolved partnership,7
2219,Sihlfeld,4,Male,Divorced,47
2220,Sihlfeld,4,Male,In registered partnership,26
2221,Sihlfeld,4,Male,Single,2209
2222,Sihlfeld,4,Male,Married,578
2223,Sihlfeld,4,Male,Widowed,1
2224,Sihlfeld,4,Female,Dissolved partnership,1
2225,Sihlfeld,4,Female,Divorced,80
2226,Sihlfeld,4,Female,In registered partnership,8
2227,Sihlfeld,4,Female,Single,2048
2228,Sihlfeld,4,Female,Married,680
2229,Sihlfeld,5,Male,Dissolved partnership,9
2230,Sihlfeld,5,Male,Divorced,135
2231,Sihlfeld,5,Male,In registered partnership,24
2232,Sihlfeld,5,Male,Single,947
2233,Sihlfeld,5,Male,Married,711
2234,Sihlfeld,5,Male,Widowed,2
2235,Sihlfeld,5,Female,Divorced,190
2236,Sihlfeld,5,Female,In registered partnership,2
2237,Sihlfeld,5,Female,Single,824
2238,Sihlfeld,5,Female,Married,647
2239,Sihlfeld,5,Female,Widowed,8
2240,Sihlfeld,6,Male,Dissolved partnership,5
2241,Sihlfeld,6,Male,Divorced,222
2242,Sihlfeld,6,Male,In registered partnership,23
2243,Sihlfeld,6,Male,Single,483
2244,Sihlfeld,6,Male,Unknown,1
2245,Sihlfeld,6,Male,Married,514
2246,Sihlfeld,6,Male,Widowed,7
2247,Sihlfeld,6,Female,Divorced,259
2248,Sihlfeld,6,Female,In registered partnership,6
2249,Sihlfeld,6,Female,Single,374
2250,Sihlfeld,6,Female,Married,416
2251,Sihlfeld,6,Female,Widowed,27
2252,Sihlfeld,7,Male,Dissolved partnership,2
2253,Sihlfeld,7,Male,Divorced,158
2254,Sihlfeld,7,Male,In registered partnership,9
2255,Sihlfeld,7,Male,Single,210
2256,Sihlfeld,7,Male,Married,341
2257,Sihlfeld,7,Male,Widowed,10
2258,Sihlfeld,7,Female,Divorced,251
2259,Sihlfeld,7,Female,In registered partnership,4
2260,Sihlfeld,7,Female,Single,192
2261,Sihlfeld,7,Female,Married,280
2262,Sihlfeld,7,Female,Widowed,50
2263,Sihlfeld,8,Male,Divorced,102
2264,Sihlfeld,8,Male,In registered partnership,4
2265,Sihlfeld,8,Male,Single,97
2266,Sihlfeld,8,Male,Married,218
2267,Sihlfeld,8,Male,Widowed,21
2268,Sihlfeld,8,Female,Divorced,157
2269,Sihlfeld,8,Female,In registered partnership,2
2270,Sihlfeld,8,Female,Single,128
2271,Sihlfeld,8,Female,Married,169
2272,Sihlfeld,8,Female,Widowed,120
2273,Sihlfeld,9,Male,Divorced,35
2274,Sihlfeld,9,Male,Single,26
2275,Sihlfeld,9,Male,Married,126
2276,Sihlfeld,9,Male,Widowed,43
2277,Sihlfeld,9,Female,Dissolved partnership,1
2278,Sihlfeld,9,Female,Divorced,76
2279,Sihlfeld,9,Female,Single,63
2280,Sihlfeld,9,Female,Married,86
2281,Sihlfeld,9,Female,Widowed,144
2282,Sihlfeld,10,Male,Divorced,2
2283,Sihlfeld,10,Male,Single,2
2284,Sihlfeld,10,Male,Married,16
2285,Sihlfeld,10,Male,Widowed,24
2286,Sihlfeld,10,Female,Divorced,17
2287,Sihlfeld,10,Female,Single,22
2288,Sihlfeld,10,Female,Married,11
2289,Sihlfeld,10,Female,Widowed,97
2290,Sihlfeld,11,Female,Divorced,1
2291,Unterstrass,1,Male,Single,1272
2292,Unterstrass,1,Female,Single,1228
2293,Unterstrass,2,Male,Single,970
2294,Unterstrass,2,Female,Divorced,1
2295,Unterstrass,2,Female,Single,975
2296,Unterstrass,2,Female,Married,1
2297,Unterstrass,3,Male,Dissolved partnership,1
2298,Unterstrass,3,Male,Divorced,2
2299,Unterstrass,3,Male,In registered partnership,5
2300,Unterstrass,3,Male,Single,2240
2301,Unterstrass,3,Male,Married,63
2302,Unterstrass,3,Female,Divorced,4
2303,Unterstrass,3,Female,Single,2171
2304,Unterstrass,3,Female,Married,120
2305,Unterstrass,3,Female,Widowed,1
2306,Unterstrass,4,Male,Dissolved partnership,8
2307,Unterstrass,4,Male,Divorced,50
2308,Unterstrass,4,Male,In registered partnership,22
2309,Unterstrass,4,Male,Single,1855
2310,Unterstrass,4,Male,Married,747
2311,Unterstrass,4,Male,Widowed,2
2312,Unterstrass,4,Female,Dissolved partnership,1
2313,Unterstrass,4,Female,Divorced,85
2314,Unterstrass,4,Female,In registered partnership,5
2315,Unterstrass,4,Female,Single,1695
2316,Unterstrass,4,Female,Married,861
2317,Unterstrass,4,Female,Widowed,2
2318,Unterstrass,5,Male,Dissolved partnership,7
2319,Unterstrass,5,Male,Divorced,103
2320,Unterstrass,5,Male,In registered partnership,16
2321,Unterstrass,5,Male,Single,808
2322,Unterstrass,5,Male,Married,944
2323,Unterstrass,5,Male,Widowed,3
2324,Unterstrass,5,Female,Divorced,181
2325,Unterstrass,5,Female,In registered partnership,5
2326,Unterstrass,5,Female,Single,714
2327,Unterstrass,5,Female,Married,947
2328,Unterstrass,5,Female,Widowed,13
2329,Unterstrass,6,Male,Dissolved partnership,8
2330,Unterstrass,6,Male,Divorced,199
2331,Unterstrass,6,Male,In registered partnership,29
2332,Unterstrass,6,Male,Single,458
2333,Unterstrass,6,Male,Married,753
2334,Unterstrass,6,Male,Widowed,6
2335,Unterstrass,6,Female,Dissolved partnership,2
2336,Unterstrass,6,Female,Divorced,286
2337,Unterstrass,6,Female,In registered partnership,1
2338,Unterstrass,6,Female,Single,446
2339,Unterstrass,6,Female,Married,636
2340,Unterstrass,6,Female,Widowed,38
2341,Unterstrass,7,Male,Dissolved partnership,1
2342,Unterstrass,7,Male,Divorced,164
2343,Unterstrass,7,Male,In registered partnership,11
2344,Unterstrass,7,Male,Single,193
2345,Unterstrass,7,Male,Married,471
2346,Unterstrass,7,Male,Widowed,14
2347,Unterstrass,7,Female,Dissolved partnership,3
2348,Unterstrass,7,Female,Divorced,278
2349,Unterstrass,7,Female,In registered partnership,3
2350,Unterstrass,7,Female,Single,217
2351,Unterstrass,7,Female,Married,419
2352,Unterstrass,7,Female,Widowed,61
2353,Unterstrass,8,Male,Dissolved partnership,1
2354,Unterstrass,8,Male,Divorced,91
2355,Unterstrass,8,Male,In registered partnership,6
2356,Unterstrass,8,Male,Single,108
2357,Unterstrass,8,Male,Married,327
2358,Unterstrass,8,Male,Widowed,33
2359,Unterstrass,8,Female,Divorced,196
2360,Unterstrass,8,Female,Single,145
2361,Unterstrass,8,Female,Married,275
2362,Unterstrass,8,Female,Widowed,116
2363,Unterstrass,9,Male,Divorced,24
2364,Unterstrass,9,Male,In registered partnership,1
2365,Unterstrass,9,Male,Single,32
2366,Unterstrass,9,Male,Married,148
2367,Unterstrass,9,Male,Widowed,28
2368,Unterstrass,9,Female,Divorced,85
2369,Unterstrass,9,Female,In registered partnership,2
2370,Unterstrass,9,Female,Single,67
2371,Unterstrass,9,Female,Married,99
2372,Unterstrass,9,Female,Widowed,172
2373,Unterstrass,10,Male,Divorced,1
2374,Unterstrass,10,Male,Single,4
2375,Unterstrass,10,Male,Married,24
2376,Unterstrass,10,Male,Widowed,15
2377,Unterstrass,10,Female,Divorced,15
2378,Unterstrass,10,Female,Single,26
2379,Unterstrass,10,Female,Married,12
2380,Unterstrass,10,Female,Widowed,72
2381,Unterstrass,11,Female,Divorced,1
2382,Unterstrass,11,Female,Widowed,2
2383,Weinegg,1,Male,Single,225
2384,Weinegg,1,Female,Single,228
2385,Weinegg,2,Male,Single,275
2386,Weinegg,2,Female,Single,208
2387,Weinegg,3,Male,Divorced,1
2388,Weinegg,3,Male,Single,415
2389,Weinegg,3,Male,Married,14
2390,Weinegg,3,Female,Divorced,3
2391,Weinegg,3,Female,Single,333
2392,Weinegg,3,Female,Married,25
2393,Weinegg,4,Male,Divorced,11
2394,Weinegg,4,Male,In registered partnership,3
2395,Weinegg,4,Male,Single,337
2396,Weinegg,4,Male,Married,157
2397,Weinegg,4,Female,Divorced,20
2398,Weinegg,4,Female,In registered partnership,2
2399,Weinegg,4,Female,Single,322
2400,Weinegg,4,Female,Married,183
2401,Weinegg,5,Male,Dissolved partnership,1
2402,Weinegg,5,Male,Divorced,21
2403,Weinegg,5,Male,In registered partnership,4
2404,Weinegg,5,Male,Single,164
2405,Weinegg,5,Male,Married,196
2406,Weinegg,5,Female,Divorced,32
2407,Weinegg,5,Female,In registered partnership,3
2408,Weinegg,5,Female,Single,178
2409,Weinegg,5,Female,Married,202
2410,Weinegg,5,Female,Widowed,1
2411,Weinegg,6,Male,Dissolved partnership,2
2412,Weinegg,6,Male,Divorced,49
2413,Weinegg,6,Male,In registered partnership,2
2414,Weinegg,6,Male,Single,104
2415,Weinegg,6,Male,Married,201
2416,Weinegg,6,Female,Dissolved partnership,1
2417,Weinegg,6,Female,Divorced,83
2418,Weinegg,6,Female,Single,117
2419,Weinegg,6,Female,Married,188
2420,Weinegg,6,Female,Widowed,6
2421,Weinegg,7,Male,Dissolved partnership,3
2422,Weinegg,7,Male,Divorced,45
2423,Weinegg,7,Male,In registered partnership,5
2424,Weinegg,7,Male,Single,62
2425,Weinegg,7,Male,Married,155
2426,Weinegg,7,Male,Widowed,8
2427,Weinegg,7,Female,Divorced,72
2428,Weinegg,7,Female,In registered partnership,2
2429,Weinegg,7,Female,Single,79
2430,Weinegg,7,Female,Married,129
2431,Weinegg,7,Female,Widowed,17
2432,Weinegg,8,Male,Dissolved partnership,2
2433,Weinegg,8,Male,Divorced,26
2434,Weinegg,8,Male,In registered partnership,1
2435,Weinegg,8,Male,Single,25
2436,Weinegg,8,Male,Married,112
2437,Weinegg,8,Male,Widowed,12
2438,Weinegg,8,Female,Divorced,55
2439,Weinegg,8,Female,Single,37
2440,Weinegg,8,Female,Married,83
2441,Weinegg,8,Female,Widowed,29
2442,Weinegg,9,Male,Dissolved partnership,1
2443,Weinegg,9,Male,Divorced,13
2444,Weinegg,9,Male,Single,15
2445,Weinegg,9,Male,Married,44
2446,Weinegg,9,Male,Widowed,13
2447,Weinegg,9,Female,Divorced,17
2448,Weinegg,9,Female,Single,28
2449,Weinegg,9,Female,Married,34
2450,Weinegg,9,Female,Widowed,56
2451,Weinegg,10,Male,Divorced,2
2452,Weinegg,10,Male,Single,1
2453,Weinegg,10,Male,Married,8
2454,Weinegg,10,Male,Widowed,7
2455,Weinegg,10,Female,Divorced,6
2456,Weinegg,10,Female,Single,6
2457,Weinegg,10,Female,Married,5
2458,Weinegg,10,Female,Widowed,25
2459,Weinegg,11,Female,Divorced,1
2460,Weinegg,11,Female,Widowed,1
2461,Werd,1,Male,Single,197
2462,Werd,1,Female,Single,191
2463,Werd,2,Male,Single,143
2464,Werd,2,Female,Single,118
2465,Werd,3,Male,Divorced,1
2466,Werd,3,Male,Single,361
2467,Werd,3,Male,Married,19
2468,Werd,3,Female,Divorced,1
2469,Werd,3,Female,Single,380
2470,Werd,3,Female,Unknown,1
2471,Werd,3,Female,Married,46
2472,Werd,4,Male,Dissolved partnership,4
2473,Werd,4,Male,Divorced,13
2474,Werd,4,Male,In registered partnership,1
2475,Werd,4,Male,Single,543
2476,Werd,4,Male,Married,138
2477,Werd,4,Female,Divorced,30
2478,Werd,4,Female,Single,428
2479,Werd,4,Female,Married,151
2480,Werd,5,Male,Dissolved partnership,2
2481,Werd,5,Male,Divorced,31
2482,Werd,5,Male,In registered partnership,9
2483,Werd,5,Male,Single,217
2484,Werd,5,Male,Married,142
2485,Werd,5,Female,Dissolved partnership,2
2486,Werd,5,Female,Divorced,32
2487,Werd,5,Female,Single,179
2488,Werd,5,Female,Married,121
2489,Werd,5,Female,Widowed,1
2490,Werd,6,Male,Dissolved partnership,3
2491,Werd,6,Male,Divorced,41
2492,Werd,6,Male,In registered partnership,4
2493,Werd,6,Male,Single,137
2494,Werd,6,Male,Married,96
2495,Werd,6,Female,Divorced,32
2496,Werd,6,Female,In registered partnership,3
2497,Werd,6,Female,Single,94
2498,Werd,6,Female,Married,65
2499,Werd,6,Female,Widowed,8
2500,Werd,7,Male,Dissolved partnership,1
2501,Werd,7,Male,Divorced,27
2502,Werd,7,Male,In registered partnership,6
2503,Werd,7,Male,Single,50
2504,Werd,7,Male,Married,69
2505,Werd,7,Male,Widowed,4
2506,Werd,7,Female,Divorced,38
2507,Werd,7,Female,In registered partnership,2
2508,Werd,7,Female,Single,43
2509,Werd,7,Female,Married,51
2510,Werd,7,Female,Widowed,12
2511,Werd,8,Male,Divorced,15
2512,Werd,8,Male,In registered partnership,3
2513,Werd,8,Male,Single,14
2514,Werd,8,Male,Married,33
2515,Werd,8,Male,Widowed,4
2516,Werd,8,Female,Divorced,25
2517,Werd,8,Female,Single,23
2518,Werd,8,Female,Married,23
2519,Werd,8,Female,Widowed,14
2520,Werd,9,Male,Divorced,3
2521,Werd,9,Male,Single,7
2522,Werd,9,Male,Married,11
2523,Werd,9,Male,Widowed,1
2524,Werd,9,Female,Divorced,11
2525,Werd,9,Female,Single,7
2526,Werd,9,Female,Married,6
2527,Werd,9,Female,Widowed,16
2528,Werd,10,Male,Widowed,1
2529,Werd,10,Female,Divorced,1
2530,Werd,10,Female,Single,3
2531,Werd,10,Female,Widowed,5
2532,Werd,11,Male,Widowed,1
2533,Wipkingen,1,Male,Single,808
2534,Wipkingen,1,Female,Single,723
2535,Wipkingen,2,Male,Single,501
2536,Wipkingen,2,Female,Single,470
2537,Wipkingen,3,Male,Divorced,2
2538,Wipkingen,3,Male,In registered partnership,1
2539,Wipkingen,3,Male,Single,1132
2540,Wipkingen,3,Male,Married,36
2541,Wipkingen,3,Female,Divorced,2
2542,Wipkingen,3,Female,Single,1194
2543,Wipkingen,3,Female,Married,76
2544,Wipkingen,4,Male,Dissolved partnership,4
2545,Wipkingen,4,Male,Divorced,45
2546,Wipkingen,4,Male,In registered partnership,12
2547,Wipkingen,4,Male,Single,1556
2548,Wipkingen,4,Male,Married,444
2549,Wipkingen,4,Female,Divorced,63
2550,Wipkingen,4,Female,Single,1483
2551,Wipkingen,4,Female,Married,500
2552,Wipkingen,4,Female,Widowed,1
2553,Wipkingen,5,Male,Dissolved partnership,5
2554,Wipkingen,5,Male,Divorced,109
2555,Wipkingen,5,Male,In registered partnership,21
2556,Wipkingen,5,Male,Single,790
2557,Wipkingen,5,Male,Unknown,2
2558,Wipkingen,5,Male,Married,523
2559,Wipkingen,5,Male,Widowed,2
2560,Wipkingen,5,Female,Dissolved partnership,2
2561,Wipkingen,5,Female,Divorced,135
2562,Wipkingen,5,Female,In registered partnership,11
2563,Wipkingen,5,Female,Single,700
2564,Wipkingen,5,Female,Married,477
2565,Wipkingen,5,Female,Widowed,11
2566,Wipkingen,6,Male,Dissolved partnership,6
2567,Wipkingen,6,Male,Divorced,159
2568,Wipkingen,6,Male,In registered partnership,25
2569,Wipkingen,6,Male,Single,481
2570,Wipkingen,6,Male,Married,418
2571,Wipkingen,6,Male,Widowed,7
2572,Wipkingen,6,Female,Divorced,202
2573,Wipkingen,6,Female,In registered partnership,6
2574,Wipkingen,6,Female,Single,392
2575,Wipkingen,6,Female,Married,340
2576,Wipkingen,6,Female,Widowed,13
2577,Wipkingen,7,Male,Dissolved partnership,1
2578,Wipkingen,7,Male,Divorced,147
2579,Wipkingen,7,Male,In registered partnership,9
2580,Wipkingen,7,Male,Single,188
2581,Wipkingen,7,Male,Married,262
2582,Wipkingen,7,Male,Widowed,7
2583,Wipkingen,7,Female,Dissolved partnership,1
2584,Wipkingen,7,Female,Divorced,175
2585,Wipkingen,7,Female,In registered partnership,8
2586,Wipkingen,7,Female,Single,186
2587,Wipkingen,7,Female,Married,241
2588,Wipkingen,7,Female,Widowed,40
2589,Wipkingen,8,Male,Divorced,71
2590,Wipkingen,8,Male,In registered partnership,3
2591,Wipkingen,8,Male,Single,78
2592,Wipkingen,8,Male,Married,179
2593,Wipkingen,8,Male,Widowed,20
2594,Wipkingen,8,Female,Divorced,118
2595,Wipkingen,8,Female,In registered partnership,2
2596,Wipkingen,8,Female,Single,116
2597,Wipkingen,8,Female,Married,153
2598,Wipkingen,8,Female,Widowed,87
2599,Wipkingen,9,Male,Divorced,14
2600,Wipkingen,9,Male,Single,12
2601,Wipkingen,9,Male,Married,100
2602,Wipkingen,9,Male,Widowed,39
2603,Wipkingen,9,Female,Dissolved partnership,1
2604,Wipkingen,9,Female,Divorced,62
2605,Wipkingen,9,Female,Single,68
2606,Wipkingen,9,Female,Married,67
2607,Wipkingen,9,Female,Widowed,138
2608,Wipkingen,10,Male,Divorced,1
2609,Wipkingen,10,Male,Single,3
2610,Wipkingen,10,Male,Married,17
2611,Wipkingen,10,Male,Widowed,18
2612,Wipkingen,10,Female,Divorced,26
2613,Wipkingen,10,Female,Single,19
2614,Wipkingen,10,Female,Married,7
2615,Wipkingen,10,Female,Widowed,119
2616,Wipkingen,11,Male,Divorced,1
2617,Wipkingen,11,Female,Single,1
2618,Wipkingen,11,Female,Widowed,3
2619,Witikon,1,Male,Single,555
2620,Witikon,1,Female,Single,567
2621,Witikon,2,Male,Single,546
2622,Witikon,2,Female,Single,506
2623,Witikon,3,Male,Divorced,1
2624,Witikon,3,Male,In registered partnership,3
2625,Witikon,3,Male,Single,552
2626,Witikon,3,Male,Married,23
2627,Witikon,3,Female,Divorced,1
2628,Witikon,3,Female,Single,526
2629,Witikon,3,Female,Married,57
2630,Witikon,4,Male,Dissolved partnership,1
2631,Witikon,4,Male,Divorced,12
2632,Witikon,4,Male,In registered partnership,4
2633,Witikon,4,Male,Single,415
2634,Witikon,4,Male,Married,289
2635,Witikon,4,Female,Dissolved partnership,1
2636,Witikon,4,Female,Divorced,30
2637,Witikon,4,Female,In registered partnership,1
2638,Witikon,4,Female,Single,399
2639,Witikon,4,Female,Married,347
2640,Witikon,5,Male,Dissolved partnership,1
2641,Witikon,5,Male,Divorced,40
2642,Witikon,5,Male,In registered partnership,9
2643,Witikon,5,Male,Single,237
2644,Witikon,5,Male,Married,479
2645,Witikon,5,Male,Widowed,1
2646,Witikon,5,Female,Dissolved partnership,2
2647,Witikon,5,Female,Divorced,83
2648,Witikon,5,Female,In registered partnership,3
2649,Witikon,5,Female,Single,259
2650,Witikon,5,Female,Married,526
2651,Witikon,5,Female,Widowed,3
2652,Witikon,6,Male,Divorced,92
2653,Witikon,6,Male,In registered partnership,7
2654,Witikon,6,Male,Single,196
2655,Witikon,6,Male,Married,449
2656,Witikon,6,Male,Widowed,3
